Qubit ID,Computer,Number of Algorithms Run,Total Gates Run,Mean KVD,Min KVD,Max KVD,Std of KVD,Spread of KVD,Median KVD,25th Percentile KVD,75th Percentile KVD,IQR of KVD
55,cusco,68,8426,9.699441305553417,0.00010954061342220191,19.536470211322175,8.196600352732213,19.536360670708753,13.138560818461261,0.2423850607462683,17.253168875413508,17.01078381466724
68,cusco,81,8696,9.67856173327623,3.528850746877324e-05,19.67003580576978,8.14858424621945,19.67000051726231,13.092258874152744,0.24151846956151715,17.41298588538193,17.171467415820413
69,cusco,45,1970,9.22846155703405,3.528850746877324e-05,19.02110670240859,8.032698113292131,19.021071413901122,13.058200154430118,0.22171243145557942,16.98450911655822,16.76279668510264
9,cusco,27,2253,6.72341080810328,0.00010954061342220191,19.13317733790925,8.17838733414437,19.133067797295826,0.7780432217147578,0.20523248195669352,13.84993065540059,13.644698173443896
10,cusco,21,1619,7.545319733007502,0.00014452502428048165,19.33585336471729,8.728005599395077,19.335708839693012,0.7780432217147578,0.20569551671916458,18.66912924047645,18.463433723757287
11,cusco,19,2289,9.039009708385558,0.00014452502428048165,19.33585336471729,8.7679143860573,19.335708839693012,13.123478921489255,0.2117497295665378,18.79165292710389,18.57990319753735
12,cusco,28,4094,9.258203978379594,0.00014452502428048165,19.33585336471729,8.715902680966586,19.335708839693012,13.153491625488378,0.21838594852301588,18.730178353141987,18.511792404618973
13,cusco,10,719,11.571126962043829,0.11429884265835086,19.32555954841854,8.176940106965079,19.21126070576019,13.84993065540059,3.473860894283261,18.41671743282054,14.94285653853728
17,cusco,39,5012,9.558436197671398,0.00014452502428048165,19.33585336471729,8.475716408369049,19.335708839693012,13.183504329487501,0.2316154505085483,17.423785773566912,17.192170323058363
25,cusco,61,9862,9.427241051593052,6.49939467409098e-05,19.626779433658527,8.046784669324085,19.626714439711787,13.08663002714416,0.22171243145557942,17.19989653875737,16.97818410730179
29,cusco,56,7058,10.264529888671618,0.00044407225999858364,19.33585336471729,8.150362727491778,19.335409292457292,13.82112558151639,0.24594074524338624,17.429878045513295,17.183937300269907
30,cusco,56,9303,9.938360385188222,0.00014452502428048165,19.33585336471729,8.156814109319399,19.335708839693012,13.153491625488378,0.24594074524338624,17.417855214418115,17.171914469174727
36,cusco,51,8350,8.781679111301608,0.00014452502428048165,19.536470211322175,8.304866569378555,19.536325686297896,9.954812331957413,0.24485180498709708,17.291108397921324,17.046256592934228
50,cusco,57,8649,9.514538332427476,0.00044407225999858364,19.536470211322175,8.16345712170288,19.536026139062177,13.183504329487501,0.24702968549967544,17.41298588538193,17.165956199882253
51,cusco,53,8643,9.688603036294943,0.00044407225999858364,19.536470211322175,8.24053717619614,19.536026139062177,13.183504329487501,0.24702968549967544,17.414706241655406,17.16767655615573
67,cusco,77,8480,9.534192797735432,3.528850746877324e-05,19.67003580576978,8.173790967380645,19.67000051726231,13.092258874152744,0.2387845254130093,17.41298588538193,17.17420135996892
96,cusco,46,5721,9.062873453547917,0.00044407225999858364,19.536470211322175,8.149542597348647,19.536026139062177,11.268933174257699,0.22834230656099724,17.353337408856735,17.12499510229574
109,cusco,34,1730,9.076114732209657,0.09208615310540824,19.536470211322175,8.26138270693164,19.444384058216766,11.268933174257699,0.23351473085867597,17.353337408856735,17.11982267799806
113,cusco,8,145,10.116779522342592,0.30758411478514197,19.536470211322175,8.090652890556264,19.228886096537032,13.750402640852077,0.8326320041419703,15.260417453478599,14.427785449336628
114,cusco,37,1206,8.881893968365745,0.09208615310540824,19.536470211322175,8.298163118019406,19.444384058216766,9.495807900356523,0.23046166632006174,17.414706241655406,17.184244575335345
31,cusco,50,5707,9.131080116165899,0.00014452502428048165,19.33585336471729,8.16112980159395,19.335708839693012,11.803043910148691,0.24376286473080788,17.10864634731213,16.864883482581323
32,cusco,51,6541,9.249389203629397,0.00014452502428048165,19.536470211322175,8.359174548379473,19.536325686297896,13.092258874152744,0.24485180498709708,17.41384606351867,17.168994258531573
105,cusco,39,3733,8.846311637747608,3.528850746877324e-05,19.50765294573896,7.950489909125831,19.507617657231492,11.696962598794752,0.23051847416781163,16.7389775658469,16.508459091679086
88,cusco,35,2099,9.038766949045758,3.528850746877324e-05,19.2243965297879,7.9878593328794185,19.22436124128043,13.042058448158874,0.2386381467163921,16.777658896337712,16.53902074962132
89,cusco,37,1402,9.470937486797164,3.528850746877324e-05,19.2243965297879,7.976745623038847,19.22436124128043,13.058200154430118,0.2387845254130093,16.79911645072472,16.56033192531171
70,cusco,25,1572,8.141215115453022,3.528850746877324e-05,18.939268690675977,7.96943257019659,18.939233402168508,13.042058448158874,0.22171243145557942,14.516356981313677,14.294644549858099
94,cusco,19,1564,8.460908658711814,0.00044407225999858364,19.50765294573896,8.531430649068563,19.507208873478962,9.211644733858268,0.19800531053369297,17.303418347197592,17.1054130366639
95,cusco,23,4366,9.271421450768498,0.00044407225999858364,19.50765294573896,8.52863837509808,19.507208873478962,9.256537060770754,0.22636260110942003,17.896735482082708,17.670372880973286
115,cusco,17,837,10.603598780100224,0.17788178107946603,19.536470211322175,8.365747496857216,19.35858843024271,13.042058448158874,0.6882444123304706,19.208892618699824,18.520648206369355
112,cusco,37,2502,10.225629181071024,0.00044407225999858364,19.626779433658527,8.58623458793966,19.626335361398528,14.506072975718084,0.24151846956151715,18.65747984179185,18.415961372230335
123,cusco,47,2803,9.199059577907843,3.528850746877324e-05,19.626779433658527,8.358379452091112,19.626744145151058,13.08663002714416,0.2386381467163921,17.38421016953877,17.145572022822375
125,cusco,35,2032,9.192522144396367,0.00044407225999858364,19.626779433658527,8.56572853492135,19.626335361398528,13.042058448158874,0.2386381467163921,17.416948876087044,17.17831072937065
124,cusco,43,1784,9.300193937845803,0.0022892644807361584,19.626779433658527,8.392332460347207,19.62449016917779,13.123478921489255,0.2386381467163921,17.38421016953877,17.145572022822375
126,cusco,38,2489,9.458399349301706,0.00044407225999858364,19.626779433658527,8.627220949163128,19.626335361398528,13.082768684824064,0.23946801145013624,18.122881882416895,17.88341387096676
74,cusco,28,1253,9.266072119903168,3.528850746877324e-05,19.2243965297879,8.191565613635216,19.22436124128043,13.07590873093257,0.23450512109379326,16.892733392207177,16.658228271113384
127,kyoto,288,288,9.841271694899952,9.803417014175213e-07,20.78987358387918,7.82555267614702,20.78987260353748,11.674081836242259,0.5614574090078492,17.366615731555953,16.805158322548102
37,kyoto,61,7979,9.565318255368805,9.803417014175213e-07,19.603146474677946,7.740303539751708,19.603145494336243,13.139017741752491,0.23735140787750364,16.823046647334053,16.585695239456548
38,kyoto,65,7373,9.415732585133446,9.803417014175213e-07,19.603146474677946,7.716958157296696,19.603145494336243,10.20727802661805,0.23735140787750364,16.823046647334053,16.585695239456548
